# OMROP EC input data for ML training
       -642.642,       -642.945,       -642.950,       -642.615,       -643.203,         -0.308,          0.026,      -1238.298,        595.094,      -1237.710,         -1.549

       -660.206,       -660.554,       -660.559,       -659.985,       -660.773,         -0.352,          0.221,      -1267.716,        606.942,      -1266.928,         -0.618

       -679.712,       -680.277,       -680.282,       -679.476,       -680.285,         -0.570,          0.236,      -1301.350,        621.065,      -1300.541,         -0.116

       -865.481,       -865.380,       -865.381,       -865.480,       -865.546,          0.101,          0.002,      -1681.724,        816.178,      -1681.658,         -2.157

       -883.059,       -883.120,       -883.122,       -883.045,       -883.111,         -0.063,          0.014,      -1711.254,        828.143,      -1711.188,         -2.479

       -902.509,       -902.565,       -902.567,       -902.549,       -902.609,         -0.058,         -0.040,      -1744.914,        842.306,      -1744.855,          0.208

       -924.223,       -924.231,       -924.232,       -924.222,       -924.287,         -0.009,          0.001,      -1782.997,        858.710,      -1782.932,         -1.903

       -948.407,       -948.360,       -948.362,       -948.309,       -948.465,          0.046,          0.098,      -1826.179,        877.714,      -1826.023,         -1.816

       -888.404,       -888.849,       -888.850,       -888.394,       -888.972,         -0.446,          0.010,      -1727.033,        838.061,      -1726.455,         -1.050

       -905.955,       -906.489,       -906.490,       -905.947,       -906.525,         -0.535,          0.009,      -1757.003,        850.477,      -1756.424,         -1.737

       -925.460,       -926.023,       -926.023,       -925.438,       -926.034,         -0.562,          0.023,      -1790.460,        864.427,      -1789.865,          1.268

       -947.097,       -947.663,       -947.663,       -947.089,       -947.670,         -0.566,          0.008,      -1828.672,        881.002,      -1828.091,          0.980

       -971.282,       -971.587,       -971.587,       -970.985,       -971.853,         -0.304,          0.297,      -1871.556,        899.703,      -1870.689,          0.174

       -656.390,       -656.860,       -656.860,       -656.326,       -657.013,         -0.471,          0.064,      -1265.312,        608.299,      -1264.626,         -1.242

       -792.413,       -793.012,       -793.014,       -792.248,       -793.024,         -0.601,          0.165,      -1520.514,        727.490,      -1519.738,          0.815

      -1420.201,      -1420.651,      -1420.655,          0.007,      -1420.664,         -0.454,       1420.209,      -2786.220,       1365.556,      -1365.549,         -0.711

      -1437.767,      -1437.947,      -1437.951,      -1437.746,      -1438.233,         -0.184,          0.021,      -2816.138,       1377.905,      -2815.651,         -0.703

      -1457.267,      -1457.660,      -1457.664,      -1457.230,      -1457.731,         -0.397,          0.037,      -2848.872,       1391.141,      -2848.371,          0.499

      -1478.910,      -1479.334,      -1479.338,      -1478.902,      -1479.377,         -0.428,          0.008,      -2887.248,       1407.871,      -2886.773,         -0.546

      -1503.077,      -1503.529,      -1503.534,      -1502.767,      -1503.541,         -0.456,          0.310,      -2930.635,       1427.094,      -2929.862,          0.066

      -1489.527,      -1489.573,      -1489.582,      -1489.382,      -1489.583,         -0.055,          0.146,      -2923.301,       1433.718,      -2923.099,         -1.570

      -1507.087,      -1507.046,      -1507.055,      -1506.851,      -1507.143,          0.032,          0.236,      -2953.002,       1445.859,      -2952.710,         -1.545

      -1526.576,      -1526.608,      -1526.617,      -1526.561,      -1526.632,         -0.041,          0.015,      -2986.568,       1459.936,      -2986.497,         -0.259

      -1548.212,      -1548.259,      -1548.268,      -1547.922,      -1548.268,         -0.056,          0.290,      -3024.535,       1476.267,      -3024.189,         -0.390

      -1572.378,      -1572.135,      -1572.143,      -1572.081,      -1572.435,          0.235,          0.297,      -3067.754,       1495.319,      -3067.401,         -1.004

      -1586.494,      -1586.884,      -1586.891,      -1586.489,      -1586.940,         -0.396,          0.006,      -3111.647,       1524.707,      -3111.196,         -0.015

      -1605.982,      -1606.416,      -1606.423,      -1605.952,      -1606.428,         -0.441,          0.030,      -3145.351,       1538.923,      -3144.876,          2.345

      -1627.634,      -1628.070,      -1628.076,      -1627.629,      -1628.082,         -0.442,          0.005,      -3183.264,       1555.182,      -3182.811,          1.200

      -1798.597,      -1798.934,      -1798.939,      -1798.455,      -1799.024,         -0.342,          0.143,      -3540.243,       1741.219,      -3539.673,          0.567

      -1835.657,      -1836.073,      -1836.079,      -1835.650,      -1836.086,         -0.421,          0.007,      -3602.849,       1766.763,      -3602.413,          1.811

      -1857.291,      -1857.567,      -1857.573,      -1857.161,      -1857.722,         -0.282,          0.130,      -3641.469,       1783.747,      -3640.909,          1.423

      -1570.121,      -1570.417,      -1570.423,      -1570.115,      -1570.563,         -0.302,          0.006,      -3084.663,       1514.099,      -3084.215,          0.708

      -1607.175,      -1607.547,      -1607.553,      -1606.897,      -1607.620,         -0.377,          0.278,      -3148.017,       1540.397,      -3147.294,          1.921

      -1628.820,      -1629.221,      -1629.227,      -1628.814,      -1629.265,         -0.407,          0.005,      -3185.660,       1556.395,      -3185.209,          1.230

      -1290.976,      -1290.980,      -1290.977,      -1290.886,      -1291.076,         -0.001,          0.090,      -2518.516,       1227.440,      -2518.326,          0.253

      -1371.083,      -1370.855,      -1370.853,      -1371.003,      -1371.126,          0.230,          0.080,      -2678.018,       1306.892,      -2677.896,          0.365

      -1448.443,      -1448.329,      -1448.324,      -1448.139,      -1448.587,          0.119,          0.304,      -2846.448,       1397.861,      -2846.000,         -1.201

      -1662.083,      -1662.293,      -1662.285,      -1662.049,      -1662.319,         -0.202,          0.034,      -3276.114,       1613.795,      -3275.844,         -1.721

      -1253.698,      -1254.110,      -1254.120,      -1253.683,      -1254.237,         -0.422,          0.014,      -2445.776,       1191.539,      -2445.223,         -0.163

      -1275.278,      -1275.818,      -1275.826,      -1275.232,      -1275.829,         -0.548,          0.046,      -2483.566,       1207.737,      -2482.969,         -0.680

      -1105.980,      -1105.902,      -1105.904,      -1105.891,      -1106.004,          0.076,          0.089,      -2164.935,       1058.931,      -2164.823,         -2.232

      -1120.937,      -1120.955,      -1120.956,      -1120.932,      -1120.962,         -0.018,          0.006,      -2189.862,       1068.900,      -2189.832,         -3.127

      -1138.496,      -1138.498,      -1138.499,      -1138.481,      -1138.520,         -0.003,          0.015,      -2219.892,       1081.372,      -2219.853,         -2.366

      -1157.983,      -1157.990,      -1157.990,      -1157.978,      -1158.007,         -0.007,          0.006,      -2253.312,       1095.305,      -2253.282,         -0.486

      -1179.588,      -1179.247,      -1179.246,      -1179.231,      -1179.613,          0.342,          0.357,      -2291.347,       1111.735,      -2290.965,         -1.396

       -543.292,       -543.967,       -543.976,       -543.283,       -544.008,         -0.684,          0.009,      -1040.633,        496.625,      -1039.908,          0.448

       -560.860,       -561.555,       -561.563,       -560.689,       -561.565,         -0.703,          0.171,      -1070.531,        508.966,      -1069.654,          1.815

       -580.358,       -580.968,       -580.976,       -580.298,       -581.057,         -0.618,          0.060,      -1103.960,        522.903,      -1103.201,          3.535

       -601.906,       -602.630,       -602.639,       -601.629,       -602.642,         -0.733,          0.277,      -1141.995,        539.353,      -1140.983,          3.194

      -1051.331,      -1051.431,      -1051.433,      -1051.325,      -1051.439,         -0.102,          0.006,      -2036.672,        985.233,      -2036.558,          1.197

      -8652.248,      -8652.403,      -8652.407,      -8652.235,      -8652.419,         -0.159,          0.013,     -17243.377,       8590.958,     -17243.193,         -1.466

      -8665.444,      -8664.860,      -8664.863,      -8665.431,      -8665.615,          0.581,          0.013,     -17265.130,       8599.515,     -17264.946,         -2.257

      -8680.382,      -8680.476,      -8680.479,      -8679.753,      -8680.500,         -0.097,          0.629,     -17290.402,       8609.902,     -17289.655,         -0.854

      -8697.944,      -8697.261,      -8697.264,      -8697.931,      -8698.117,          0.680,          0.013,     -17320.317,       8622.200,     -17320.132,         -0.762

      -8697.899,      -8698.035,      -8698.034,      -8697.061,      -8698.281,         -0.135,          0.838,     -17320.661,       8622.380,     -17319.441,         -4.487

      -8717.441,      -8717.319,      -8717.322,      -8716.517,      -8717.620,          0.119,          0.924,     -17354.052,       8636.431,     -17352.949,         -0.698

      -8717.392,      -8716.903,      -8716.901,      -8717.363,      -8717.770,          0.491,          0.029,     -17354.353,       8636.583,     -17353.946,         -2.156

      -3244.626,      -3244.441,      -3244.451,      -3244.355,      -3244.798,          0.175,          0.271,      -6437.773,       3192.975,      -6437.330,         -1.964

      -3244.530,      -3244.475,      -3244.484,      -3244.128,      -3244.921,          0.046,          0.402,      -6438.182,       3193.261,      -6437.389,         -3.154

      -4076.162,      -4076.034,      -4076.048,      -4076.160,      -4076.214,          0.114,          0.002,      -8092.610,       4016.396,      -8092.556,          1.688

      -4076.509,      -4076.627,      -4076.622,      -4076.264,      -4076.725,         -0.114,          0.245,      -8093.966,       4017.241,      -8093.505,         -3.163

      -3310.695,      -3310.712,      -3310.712,      -3310.557,      -3310.723,         -0.018,          0.137,      -6544.004,       3233.281,      -6543.839,         -1.741

      -1391.925,      -1391.952,      -1391.954,      -1391.916,      -1391.962,         -0.028,          0.009,      -2738.151,       1346.189,      -2738.105,         -0.185

      -1457.209,      -1457.131,      -1457.132,      -1456.837,      -1457.305,          0.077,          0.372,      -2849.711,       1392.406,      -2849.242,         -0.174

      -1156.758,      -1156.597,      -1156.599,      -1156.745,      -1156.808,          0.159,          0.013,      -2269.950,       1113.142,      -2269.888,          0.361

      -1170.036,      -1170.129,      -1170.131,      -1170.023,      -1170.149,         -0.094,          0.013,      -2292.870,       1122.721,      -2292.744,         -1.404

