# OMROP EC input data for ML training
       -643.363,       -643.915,       -643.921,       -643.361,       -643.924,         -0.557,          0.003,      -1239.475,        595.551,      -1238.911,         -1.447

       -660.937,       -661.246,       -661.251,       -660.866,       -661.501,         -0.314,          0.071,      -1268.956,        607.455,      -1268.321,         -0.617

       -680.448,       -681.011,       -681.017,       -680.344,       -681.020,         -0.569,          0.104,      -1302.590,        621.570,      -1301.914,         -0.047

       -866.500,       -866.561,       -866.563,       -866.498,       -866.564,         -0.063,          0.002,      -1683.382,        816.818,      -1683.316,         -2.256

       -884.074,       -884.135,       -884.137,       -884.072,       -884.138,         -0.063,          0.001,      -1712.953,        828.815,      -1712.887,         -2.365

       -903.588,       -903.643,       -903.645,       -903.504,       -903.646,         -0.057,          0.084,      -1746.635,        842.988,      -1746.492,          0.294

       -925.271,       -925.278,       -925.280,       -925.215,       -925.335,         -0.009,          0.056,      -1784.736,        859.401,      -1784.616,         -2.167

       -949.460,       -949.413,       -949.414,       -949.456,       -949.518,          0.046,          0.004,      -1827.833,        878.315,      -1827.771,         -1.650

       -889.430,       -889.881,       -889.882,       -889.324,       -890.000,         -0.453,          0.105,      -1728.856,        838.856,      -1728.180,         -0.893

       -906.986,       -907.547,       -907.549,       -906.977,       -907.557,         -0.563,          0.009,      -1758.852,        851.294,      -1758.271,         -1.366

       -926.501,       -927.007,       -927.007,       -926.477,       -927.076,         -0.506,          0.024,      -1792.338,        865.262,      -1791.739,          1.355

       -948.148,       -948.713,       -948.712,       -948.140,       -948.723,         -0.564,          0.008,      -1830.556,        881.833,      -1829.973,          0.866

       -972.335,       -972.645,       -972.644,       -972.298,       -972.907,         -0.309,          0.037,      -1873.361,        900.453,      -1872.752,          0.196

       -657.134,       -657.696,       -657.696,       -657.072,       -657.758,         -0.563,          0.061,      -1266.631,        608.873,      -1265.945,         -1.007

       -793.279,       -793.677,       -793.677,       -793.268,       -793.891,         -0.398,          0.010,      -1522.065,        728.174,      -1521.442,          0.696

      -1421.861,      -1422.313,      -1422.316,      -1421.853,      -1422.324,         -0.455,          0.009,      -2788.934,       1366.610,      -2788.462,         -0.833

      -1439.435,      -1439.872,      -1439.875,      -1439.426,      -1439.901,         -0.440,          0.009,      -2818.842,       1378.941,      -2818.368,         -0.754

      -1458.949,      -1459.378,      -1459.381,      -1458.901,      -1459.414,         -0.432,          0.048,      -2851.639,       1392.226,      -2851.127,          0.280

      -1480.602,      -1481.058,      -1481.061,      -1480.593,      -1481.069,         -0.459,          0.008,      -2890.026,       1408.956,      -2889.550,         -0.937

      -1504.770,      -1505.213,      -1505.216,      -1504.755,      -1505.234,         -0.447,          0.015,      -2933.335,       1428.101,      -2932.856,         -0.110

      -1491.221,      -1491.267,      -1491.274,      -1491.220,      -1491.275,         -0.054,          0.001,      -2926.186,       1434.911,      -2926.131,         -1.329

      -1508.789,      -1508.589,      -1508.597,      -1508.624,      -1508.844,          0.193,          0.165,      -2955.935,       1447.091,      -2955.715,         -1.229

      -1528.288,      -1528.307,      -1528.314,      -1528.275,      -1528.345,         -0.026,          0.014,      -2989.510,       1461.165,      -2989.440,         -0.151

      -1549.935,      -1549.982,      -1549.990,      -1549.645,      -1549.990,         -0.055,          0.290,      -3027.479,       1477.489,      -3027.134,         -0.480

      -1574.103,      -1574.150,      -1574.157,      -1574.102,      -1574.158,         -0.055,          0.001,      -3070.620,       1496.462,      -3070.564,         -0.923

      -1588.335,      -1588.757,      -1588.762,      -1588.329,      -1588.781,         -0.427,          0.006,      -3114.565,       1525.784,      -3114.113,          0.276

      -1607.833,      -1608.206,      -1608.211,      -1607.804,      -1608.280,         -0.378,          0.030,      -3148.283,       1540.002,      -3147.806,          2.369

      -1629.496,      -1629.877,      -1629.882,      -1629.490,      -1629.944,         -0.386,          0.006,      -3186.202,       1556.257,      -3185.747,          1.032

      -1800.705,      -1801.119,      -1801.123,      -1800.631,      -1801.132,         -0.418,          0.074,      -3543.514,       1742.382,      -3543.013,          0.512

      -1837.783,      -1838.200,      -1838.204,      -1837.770,      -1838.207,         -0.422,          0.013,      -3606.215,       1768.008,      -3605.778,          1.889

      -1859.426,      -1859.706,      -1859.709,      -1859.418,      -1859.857,         -0.284,          0.008,      -3644.808,       1784.951,      -3644.369,          1.204

      -1571.964,      -1572.314,      -1572.319,      -1571.903,      -1572.406,         -0.355,          0.061,      -3087.543,       1515.137,      -3087.040,          0.753

      -1609.038,      -1609.473,      -1609.478,      -1608.761,      -1609.484,         -0.440,          0.277,      -3150.960,       1541.476,      -3150.237,          1.906

      -1630.693,      -1631.096,      -1631.100,      -1630.687,      -1631.140,         -0.407,          0.006,      -3188.610,       1557.470,      -3188.158,          0.977

      -1292.371,      -1292.418,      -1292.415,      -1292.355,      -1292.468,         -0.045,          0.016,      -2520.904,       1228.436,      -2520.791,          0.339

      -1372.602,      -1372.555,      -1372.552,      -1372.582,      -1372.642,          0.050,          0.020,      -2680.527,       1307.885,      -2680.466,          0.409

      -1449.489,      -1449.382,      -1449.376,      -1449.191,      -1449.631,          0.113,          0.297,      -2847.952,       1398.321,      -2847.512,         -1.069

      -1663.994,      -1664.200,      -1664.192,      -1663.961,      -1664.225,         -0.198,          0.033,      -3279.169,       1614.944,      -3278.905,         -1.868

      -1254.941,      -1255.461,      -1255.472,      -1254.846,      -1255.479,         -0.531,          0.095,      -2447.918,       1192.439,      -2447.285,         -0.185

      -1276.547,      -1277.037,      -1277.045,      -1276.498,      -1277.097,         -0.498,          0.049,      -2485.724,       1208.627,      -2485.125,         -0.816

      -1107.241,      -1107.257,      -1107.258,      -1107.236,      -1107.263,         -0.017,          0.005,      -2166.947,       1059.684,      -2166.919,         -2.364

      -1122.205,      -1122.221,      -1122.221,      -1122.165,      -1122.227,         -0.017,          0.040,      -2191.884,       1069.657,      -2191.822,         -3.175

      -1139.763,      -1139.773,      -1139.774,      -1139.743,      -1139.786,         -0.011,          0.021,      -2221.877,       1082.091,      -2221.834,         -2.364

      -1159.255,      -1159.264,      -1159.265,      -1159.249,      -1159.277,         -0.010,          0.005,      -2255.381,       1096.104,      -2255.354,         -0.718

      -1180.884,      -1180.554,      -1180.554,      -1180.879,      -1180.907,          0.330,          0.005,      -2293.417,       1112.511,      -2293.389,         -1.516

       -543.837,       -544.513,       -544.522,       -543.828,       -544.553,         -0.685,          0.009,      -1041.610,        497.057,      -1040.885,          0.682

       -561.407,       -562.102,       -562.109,       -561.405,       -562.111,         -0.703,          0.002,      -1071.486,        509.375,      -1070.779,          2.035

       -580.908,       -581.324,       -581.330,       -580.755,       -581.607,         -0.422,          0.152,      -1104.973,        523.366,      -1104.122,          3.576

       -602.481,       -602.954,       -602.962,       -602.478,       -603.218,         -0.481,          0.003,      -1143.018,        539.800,      -1142.278,          2.929

      -1052.369,      -1052.469,      -1052.470,      -1052.363,      -1052.477,         -0.101,          0.006,      -2038.457,        985.980,      -2038.343,          1.071

      -8655.981,      -8656.060,      -8656.065,      -8655.969,      -8656.151,         -0.084,          0.012,     -17247.435,       8591.284,     -17247.253,         -1.544

      -8669.183,      -8669.053,      -8669.057,      -8668.446,      -8669.352,          0.125,          0.737,     -17269.222,       8599.870,     -17268.315,         -2.131

      -8684.127,      -8684.219,      -8684.223,      -8682.841,      -8684.297,         -0.097,          1.285,     -17294.686,       8610.389,     -17293.231,         -2.130

      -8701.719,      -8701.039,      -8701.043,      -8701.708,      -8701.889,          0.676,          0.012,     -17324.368,       8622.479,     -17324.187,         -1.281

      -8701.643,      -8701.992,      -8701.992,      -8700.813,      -8702.021,         -0.349,          0.830,     -17324.647,       8622.626,     -17323.439,         -4.680

      -8721.195,      -8721.348,      -8721.352,      -8720.037,      -8721.365,         -0.158,          1.157,     -17358.344,       8636.978,     -17357.016,         -0.443

      -8721.119,      -8721.467,      -8721.466,      -8720.863,      -8721.517,         -0.346,          0.256,     -17358.424,       8636.907,     -17357.770,         -2.082

      -3246.527,      -3246.090,      -3246.101,      -3245.932,      -3246.699,          0.427,          0.595,      -6440.232,       3193.533,      -6439.465,         -1.857

      -3246.429,      -3246.377,      -3246.386,      -3246.118,      -3246.818,          0.043,          0.311,      -6440.630,       3193.812,      -6439.930,         -3.025

      -4079.143,      -4079.180,      -4079.192,      -4079.142,      -4079.194,         -0.049,          0.002,      -8096.726,       4017.532,      -8096.674,          1.458

      -4079.478,      -4079.140,      -4079.134,      -4079.383,      -4079.687,          0.344,          0.095,      -8098.050,       4018.363,      -8097.745,         -3.069

      -3312.645,      -3312.660,      -3312.662,      -3312.510,      -3312.671,         -0.016,          0.135,      -6546.494,       3233.823,      -6546.333,         -1.915

      -1393.505,      -1393.531,      -1393.532,      -1393.497,      -1393.541,         -0.027,          0.008,      -2740.809,       1347.269,      -2740.765,         -0.283

      -1458.801,      -1458.519,      -1458.518,      -1458.438,      -1458.895,          0.283,          0.363,      -2852.405,       1393.510,      -2851.948,         -0.255

      -1158.011,      -1158.046,      -1158.047,      -1157.998,      -1158.060,         -0.037,          0.013,      -2272.150,       1114.090,      -2272.089,          0.236

      -1171.302,      -1171.394,      -1171.395,      -1171.280,      -1171.405,         -0.094,          0.022,      -2295.067,       1123.662,      -2294.943,         -2.169

      -1186.265,      -1186.336,      -1186.337,      -1186.226,      -1186.374,         -0.071,          0.039,      -2320.342,       1133.968,      -2320.194,         -2.248

      -1223.332,      -1223.023,      -1223.023,      -1223.318,      -1223.435,          0.308,          0.014,      -2383.789,       1160.354,      -2383.672,          0.450

      -1244.847,      -1244.943,      -1244.942,      -1244.829,      -1244.961,         -0.095,          0.019,      -2422.109,       1177.148,      -2421.976,          2.683

      -1269.145,      -1269.215,      -1269.214,      -1269.126,      -1269.258,         -0.069,          0.020,      -2464.722,       1195.464,      -2464.590,         -0.544

      -1314.061,      -1313.524,      -1313.526,      -1313.477,      -1314.108,          0.535,          0.584,      -2583.178,       1269.070,      -2582.547,          1.027

      -1342.338,      -1342.341,      -1342.345,      -1342.246,      -1342.444,         -0.006,          0.093,      -2631.261,       1288.816,      -2631.062,         -2.234

      -1379.329,      -1379.415,      -1379.418,      -1379.271,      -1379.432,         -0.090,          0.058,      -2694.857,       1315.425,      -2694.696,         -2.052

      -1401.036,      -1400.992,      -1400.994,      -1401.017,      -1401.155,          0.043,          0.019,      -2732.363,       1331.208,      -2732.225,         -1.240

      -1187.477,      -1187.551,      -1187.553,      -1187.421,      -1187.577,         -0.076,          0.056,      -2322.627,       1135.050,      -2322.471,         -1.898

      -1284.260,      -1284.194,      -1284.194,      -1284.066,      -1284.378,          0.066,          0.194,      -2499.844,       1215.466,      -2499.532,          0.122

      -1021.349,      -1021.913,      -1021.913,      -1021.338,      -1021.925,         -0.564,          0.011,      -1977.633,        955.708,      -1977.046,          1.903

       -996.700,       -996.459,       -996.458,       -996.361,       -996.785,          0.242,          0.339,      -1927.352,        930.568,      -1926.929,         -0.271

      -1440.484,      -1440.959,      -1440.965,      -1440.469,      -1440.979,         -0.481,          0.014,      -2810.582,       1369.603,      -2810.072,          1.682

      -1299.901,      -1299.643,      -1299.654,      -1299.895,      -1299.977,          0.247,          0.006,      -2535.407,       1235.429,      -2535.325,         -0.254

       -886.540,       -886.551,       -886.552,       -886.450,       -886.642,         -0.012,          0.089,      -1722.425,        835.784,      -1722.234,         -0.915

       -653.019,       -653.134,       -653.133,       -653.002,       -653.150,         -0.115,          0.017,      -1257.841,        604.691,      -1257.693,         -0.756

       -990.382,       -990.148,       -990.146,       -990.360,       -990.510,          0.236,          0.021,      -1919.258,        928.748,      -1919.108,          0.274

       -993.633,       -993.641,       -993.646,       -993.629,       -993.650,         -0.014,          0.004,      -1936.175,        942.525,      -1936.154,         -0.639

       -698.175,       -698.403,       -698.411,       -698.108,       -698.439,         -0.235,          0.067,      -1342.293,        643.854,      -1341.962,          0.587

       -717.677,       -717.446,       -717.455,       -717.233,       -717.950,          0.222,          0.444,      -1375.968,        658.018,      -1375.251,         -0.297

      -2709.909,      -2709.907,      -2709.907,      -2709.899,      -2709.994,          0.003,          0.010,      -5342.074,       2632.081,      -5341.979,         -0.871

      -1652.923,      -1653.071,      -1653.078,      -1652.915,      -1653.155,         -0.155,          0.008,      -3246.091,       1592.935,      -3245.850,          0.759

      -1672.454,      -1672.626,      -1672.632,      -1672.444,      -1672.680,         -0.178,          0.010,      -3279.841,       1607.161,      -3279.605,          1.772

      -1294.774,      -1295.039,      -1295.038,      -1294.759,      -1295.053,         -0.264,          0.015,      -2538.354,       1243.302,      -2538.061,         -2.335

      -1621.367,      -1621.398,      -1621.410,      -1621.323,      -1621.453,         -0.043,          0.044,      -3191.052,       1569.598,      -3190.921,         -1.287

      -1729.058,      -1729.309,      -1729.288,      -1728.997,      -1729.533,         -0.230,          0.061,      -3390.728,       1661.195,      -3390.192,         -1.246

      -2335.162,      -2335.002,      -2335.001,      -2334.703,      -2335.431,          0.161,          0.459,      -4617.334,       2281.903,      -4616.606,         -1.157

      -2400.310,      -2400.771,      -2400.771,      -2399.969,      -2400.784,         -0.461,          0.341,      -4728.509,       2327.725,      -4727.694,         -0.807

       -815.645,       -815.379,       -815.388,       -815.304,       -815.728,          0.258,          0.341,      -1571.894,        756.166,      -1571.471,          0.415

       -510.332,       -510.397,       -510.398,       -510.326,       -510.407,         -0.066,          0.005,       -963.961,        453.554,       -963.880,         -0.293

       -903.588,       -903.271,       -903.272,       -903.204,       -903.652,          0.316,          0.384,      -1746.638,        842.986,      -1746.190,          0.204

       -531.981,       -532.055,       -532.056,       -531.980,       -532.057,         -0.075,          0.001,      -1001.988,        469.931,      -1001.911,         -1.432

       -786.604,       -786.669,       -786.671,       -786.433,       -786.672,         -0.067,          0.171,      -1524.556,        737.884,      -1524.317,         -0.557

       -549.052,       -549.126,       -549.127,       -549.051,       -549.128,         -0.075,          0.001,      -1041.009,        491.881,      -1040.932,         -2.548

       -925.271,       -925.333,       -925.334,       -925.059,       -925.335,         -0.064,          0.211,      -1784.736,        859.401,      -1784.460,         -1.794

       -785.024,       -785.090,       -785.091,       -785.023,       -785.093,         -0.067,          0.001,      -1510.681,        725.588,      -1510.612,         -1.724

       -981.660,       -981.658,       -981.660,       -981.593,       -981.724,          0.000,          0.067,      -1902.138,        920.414,      -1902.007,         -2.513

       -496.435,       -496.496,       -496.497,       -496.416,       -496.509,         -0.062,          0.020,       -918.554,        422.045,       -918.460,         -1.707

       -496.611,       -496.616,       -496.617,       -496.266,       -496.617,         -0.006,          0.345,       -918.956,        422.339,       -918.605,         -3.477

       -866.651,       -866.649,       -866.652,       -866.538,       -866.656,         -0.002,          0.113,      -1683.317,        816.661,      -1683.199,         -3.025

       -884.273,       -884.274,       -884.277,       -884.002,       -884.278,         -0.005,          0.271,      -1713.896,        829.617,      -1713.619,         -3.410

       -874.055,       -874.096,       -874.097,       -874.040,       -874.112,         -0.042,          0.015,      -1679.260,        805.148,      -1679.188,          0.486

       -871.218,       -871.272,       -871.274,       -871.081,       -871.275,         -0.056,          0.136,      -1672.081,        800.806,      -1671.888,          0.254

      -1580.166,      -1580.154,      -1580.162,      -1579.992,      -1580.225,          0.004,          0.174,      -3085.459,       1505.234,      -3085.226,         -2.556

      -1580.289,      -1580.300,      -1580.302,      -1580.236,      -1580.305,         -0.013,          0.053,      -3085.380,       1505.075,      -3085.311,         -2.302

      -1576.676,      -1577.046,      -1577.051,      -1576.604,      -1577.118,         -0.375,          0.072,      -3077.114,       1499.996,      -3076.600,          1.676

